3300BEND0046
7150BAKR0041
3656REJT0005
3527BONC0005
1146MILO0000
8225VELL0000
2723LEVA0010
8692DAKU0001
8808KOZA0000
7623TOLD0039
1238TANK0000
1211FRON0054
3533POCS0000
7026LASK0000
1062BATR0061
1113HERP0017
3925VIDO0049
8056LEHE0000
8360LENK0004
9545MARK0004
9545MARK0004
1027TELL0000
3860VALA0026
1033KOBL0016
4625KORM0001
3178DANI0000
6900BATK0075
2013TOMO0004
9955KORA0067
4029ZSUP0009
2800PAPD0000
1077DINN0011
2836MECS0000
4600TERJ0026
5451VAJD0038
1087CENE0022
1211PAIZ0008
2535LOBO0016
6400HARI0000
1105RAJT0000
4551CSIS0045
7682KANT0089
4241ABAR0009
8561GERN0015
1067TORT0027
3442BELL0022
1172ISTV0025
8182TOMP0000
4027PAND0075
2613VAST0069
1027BUZA0005
7753SZAU0023
4532OCSE0011
7083LORI0000
3726NAGY0000
5600KELI0116
3800RABA0046
8929SZAL0000
6755MART0312
2364FEJS0036
2364FEJS0036
1212JOO 0016
1213MAND0158
9522MOGO0000
2500BAUM0027
1118STRB0000
1118STRB0000
1118STRB0000
3000FACZ0000
5420KUTI0031
1021KAIS0010
1214JECS0000
4432KUN 0121
2234RAGA0060
5820MITY0000
7716BOSN0000
7526LENG0000
1023SUVO0012
3525REDE0008
1215PERG0000
5830HELM0097
6097SZUC0030
1101KOOS0003
8700OROS0006
3535GASK0025
3341FENY0059
7951VASZ0031
1223DOMB0005
3064GEDE0009
1074KATO0003
2133FUCK0000
2060KOPC0000
3441JOJA0013
1013MAND0013
8416MALA0001
7960DERV0008
1195HARS0000
2943BLIT0078
2091DOST0046
2451PUSZ0000
9184PAPP0032
8000JURM0000
7200ZSIH0094
2131ULRI0034
9152GAAL0000
8000VILI0006
3732HERN0005
2500MAIE0020
6724BOZI0018
7212RABN0022
1212DEVA0003
1153UBRA0000
6781ZADO0000
1039SZOT0011
3358CSIR0013
4234VEKO0039
6729JENE0066
4440CZVE0000
4501KOVE0004
1203LODI0003
1203LODI0003
3900JERO0005
8630DOMO0037
1074KURC0022
9781HORV0021
5650AKNA0005
7515BOTI0027
7696DOBR0033
2373SZTA0000
3532SAND0006
1132STEN0043
1163FOLD0064
1035MUCS0000
1113SPIL0000
8121KULC0008
4244BEDE0001
5903MAGO0063
4083ANTA0000
1092DANI0000
1116HUTT0000
3069BOSZ0007
1064HEID0000
3950KEKE0021
2451SZEN0000
2451SZEN0000
4361PASZ0000
3300HUBI0018
4320HADH0019
8977EKLE0008
4803GULY0109
4031KUCZ0117
3586SZEG0056
4800KOVE0029
2941GALF0026
2120JUNI0003
7751SULI0018
7030BEDE0004
1214GLON0012
8621BELO0024
2060VERE0000
2000NOVO0017
9330ZENT0016
2457BOGN0004
3181PETR0035
4455CSAB0019
3759CZEK0021
4324UVEG0020
1204BURK0000
7130BIRO0075
4002MAKS1098
9030CSIZ0020
8192MESZ0000
9735RAVA0037
4541RETI0015
2225BEKE0000
2111RIBI0024
2475DOBA0000
1028KOCS0017
3595OROS0020
2177BERK0000
9012VALA0014
1078KUTA0018
7200LECZ0045
2216HUSZ0025
2451FABO0008
2191SZAB0000
7981RECS0000
5054VARA0019
4002TINK0010
2040PIRB0000
1112SAMU0088
7041NAGY0070
7951BIEL0000
2119BAHO0016
7727FERE0000
4821CELL0015
2461GYUR0003
1043HETE0019
1203ILIA0000
3531NEHA0022
2252ANIT0000
5650DARO0000
1108BESS0001
2750KANY0009
3942MEZO0004
8000ACHI0035
7900GUCZ0049
3121MAZA0027
8422SZUS0000
8196VASZ0009
3529TAPA0027
4066FORG0038
2030FETZ0000
2143FUTO0025
3534ZSIR0000
1212PIPA0001
2364VESZ0000
4262BANY0030
1119ALMA0000
9700SZAJ0000
4953SAJO0046
3175CZAK0000
1188KOSI0000
1212JANC0007
3154BODO0020
9024BANE0054
8053GOGO0024
8053GOGO0024
5600MAHM0000
2534BESZ0000
4531TARB0024
1133KASZ0111
2049KANY0000
1047FABO0000
1047FABO0000
5662GAL 0005
1031BAGD0035
7300VADA0010
3580GINT0023
5946GALA0035
7630OMAC0003
1158POSA0000
9099CSOR0026
7754GYOR0007
3240KAMA0045
2700HEGY0993
1038LAKO0003
1038LAKO0003
7629SZOK0000
7624PAKO0000
4511PASZ0002
3321GYUJ0098
3561GYAR0005
6045BERK0000
4465LUPU0079
3060SMOL0023
2074PUSZ0012
3519STEH0004
3519STEH0004
7754BEDO0030
7300UZOR0005
3047BENC0021
1165HRUB0005
4752FILE0020
2407ZELE0000
1071KOCZ0010
2458KANC0009
7821BARA0007
7030MIHA0000
4803SUTO0001
1204NIED0000
6200BOKR0012
4765MARC0001
4765MARC0001
1144ASZT0014
5800DANC0069
3531RONA0021
1111RAJZ0003
1222BESE0014
4242BRIS0006
2091PULA0000
1181REIC0000
2462HIDV0013
4482MORO0047
1203HODG0006
2254RONT0013
2254BUGY0033
6200AMIN0021
1339BARO0008
2134KERT0000
2072QUEI3318
8360LIEB0085
3599SZIL0063
4002ZELE0029
4400PROK0010
4027CSIR0009
5222CSAV0046
2100ZSEL0079
8471EGYE0164
8716NYAK0003
4300SZOK0000
3432BERZ0095
1094JERZ0000
7728SZEL0020
8253ACS 0002
1039DOKT0006
1195WAGE0016
5124RACS0000
4400ROSI0029
2049BOGA0005
6237KANT0012
4812ULBR0004
1165HOCZ0000
3433VAGA2020
8286ELEK0000
7054RUSZ0033
9024KIRM0000
3534SZER0052
3009BURU0073
3134IMRE0007
6721BOLD0002
4024BULY0003
1172UJBA0019
3794MERU0034
1186CZIC0186
3853BART0000
4177ECSE0000
5712SZEN0163
1113SILI0021
8330HATV0029
1173TIBA0000
6725GARG0021
8230GERG0008
2118ILLE0006
4481HERM0000
2100FUST0023
1077TARJ0000
2840MIKU0000
2712VAGA0141
4241AGAR0010
2165SZAM0031
1221MAJE0023
1103TRAN0000
6237GOMB0028
2081SZEP0003
1184ZOLY0021
1201SURM0000
5500NEHE0016
1192DANK0000
3400LEND0000
3957ABEL0000
2173BIHA0008
4177SZEO0041
1094VARF0014
2335R. J0002
2400SCHE0000
1086MAJL0004
2017SZOC0011
6115GERO0019
3043MITT0027
9200FULE0011
1106MITI0044
6120SEJB0002
8096SARO0002
9124JAKA0000
4030ZSOL0028
4138MOHA0000
8788PALL0050
1092BERT0000
6781ORLO0004
2931VILA0006
3524TRAJ0014
7570PORA0026
7272SZAM0083
9919BENK0110
2454HULL0130
8111SOMO0005
7914SZAB0107
3730BUKS0007
2194SZOK0000
1078BENK0022
1203KORN0011
4266CSAT0007
7443BIRO0001
3577FODO0034
1186DANK0048
7815PAZA0043
2472TOMA0000
4496KISS0075
4496KISS0075
8000POSA0026
2013BABS0059
6050LAZA0001
1136RUSZ0003
4126GYUL0018
2541SZUC0000
3893MAGY0082
3950VALL0019
7149ARNO0146
7742SZIL0024
3532DANK0009
8600TRUN0000
1188MAUR0000
1028ABRA0006
9700SZUT0000
8000KATA0051
2241FONA0000
2509LAKA0000
4034GYEB0007
2700TASN0018
4450DELY0023
4450DELY0023
4024TRAX0010
3910FEKE0008
1149REIN0004
4026BERG0010
4090VIDO0000
4737NAGY0016
2519CSIK0000
5600GERN0000
5600GERN0000
3518PUSK0012
8749ACS 0006
5000KORB0009
1158KARV0104
1135JAMB0003
4130ZOLD0002
8360ERDE0004
4024KACS0000
8175FEKE0022
9443KALM0002
9086HART0017
4177DOBI0048
1145BAJZ0000
9090KOZM0011
1139ELTE0000
2518NEME0000
3013MORV0204
1117GEHE0019
2737KAPO0010
3812VIGH0135
4441SZUC0040
5000BALZ0003
1165EGRI0000
6120OLAH0017
4100PERC0028
7030MICH0001
7979PFEI0041
5919KULJ0000
1072POLO0000
2233ROKA0000
7752BALO0006
7752BALO0005
2040LOSO0000
2881MULL0001
6800KASA0000
8999KAPO0022
2022FONA0000
1081DOBO0007
1068SIMK0038
3441KAPI0020
2030SOSO0006
4024TUKA0000
1027KOZE0011
4183MARK0011
6821KALO0005
2944SZAL0006
9012MIKL0041
2045CSIL0000
4026VERD0001
1035HELL0000
7400TOPO0000
1144LERC0015
1087OSZI0000
7979LEGE0037
1111LEIT0009
2699BUTT0032
2085ROZS0026
2330GALG0019
7694LUKA0030
1097CSIB0010
5000IVOL0017
4515LEHO0015
4450GAZD0040
6800DARD0000
1165WOTH0008
6771CSON0040
7634SZOB0000
2855FARA0002
2855FARA0002
9400LOFF0039
1118NYIS0005
6913ORSO0022
6722PATY0023
4171CSOR0137
1074FUST0000
2700PALO0016
1118FAI 0000
7271SCHA0000
1077AMBL0010
2143BARO0033
3526BAKO0000
5100CZIB0000
2642DELI0040
4030BAJZ0142
1116FUTT0040
1152PALK0001
7185VARH0045
8154SOOS0015
1027SERI0071
1171BEKE0140
2085POPP0000
4267DEBR0000
1084TIPP0000
4212LAJT0025
8725KERT0000
1042CZIR0000
3327BURG0026
5430HRAN0106
1182DRAP0000
9200KAPU0000
2433MEZE0000
1310GACS0007
9073POLG0001
1022MAYE0051
1194KESE0039
2251KURE0027
9796FOLD0038
5254IMRE0011
3524KOTT0015
6440SALA0000
8225PREP0006
1108SZIN0000
3700MERE0021
1173MODI0021
8181VITA0021
4069VENC0001
4721KOVA0029
1158KUNO0106
3063NAGY0000
7130VARK0004
2300LANY0002
3360KISG0073
6773VIKO0000
8000SUBA0015
2038VINI0000
2300BUZI0000
4515POCS0031
9226SAND0052
4300MAJO0015
5065OROS0007
1223FARN0162
9154TOMP0024
7761MULL0005
3324BENE0005
7627PORV0032
4031ERED0048
3530BRAC0000
1145MALI0027
4030HERN0013
6795MOLN0000
1078SUPE0000
2000KIEF0016
3518ADOR0130
4234AGAR0003
6630TISZ0000
2377BAKA0035
1076ZIMO0020
2653LOME0102
9351MART0052
5530BOZO0034
5000TARD0074
3623SZAB0052
4243KLIC0016
2700GORI0017
3532TOMK0004
7742CZAN0000
8852GERE0036
8691VARG0017
1162JAHS0000
2465SZON0035
9027SMAN0004
2345LAZU0030
8171BANF0013
2426VEIN0003
2091BORO0000
2721BORB0000
1154BORO0000
2407ZAKA0003
2407ZAKA0003
1108LENK0002
1051KATO0002
1039NEDE0010
8000SULE0013
5931BODO0000
9700VERM0000
7753KISS0042
7633STOI0008
4100FICZ0006
3431LENG0035
2318LAMB0001
7185NAGY0088
7773KELE0037
3510OCSE0116
9030LENH0012
8060KISZ0000
8060KISZ0017
8438BRAU0070
3534PRIN0000
7017POMA0000
7761UDVA0011
5430KESE0031
1108STIE0002
8660ACSA0000
8181TOZS0077
5667FODO0023
7400GUSZ0040
1023SAFA0011
2162IZSA0004
2381SIKL0000
3063ARAN0024
7300ANET0021
8521GYOR0018
1082NOLL0003
1191JEGE0000
1144TANY0042
1045LATY0008
2755STEI0000
1039ORKE0003
3521ECSE0000
2162ENZM0427
3630BARR0001
1181GORG0000
1173KAJZ0049
4562MAKK0000
7691TOBA0000
5141FODO0106
3510BALE0030
7261SZOL0010
1191ARSZ0013
2626SEYD0000
6522LOSO0114
6522LOSO0114
9444MIKL0014
3214KLEI0031
7476DECS0018
9023UNGE0057
3104SARV0011
1201STAT0000
8630BICZ0000
5945STEF0006
1039KOSD0020
2521VIGH0009
1165ASZT0003
6793SUVE0096
3800KOLL0000
4032VETE0007
2870GOGE0028
3780REST0023
3518JAVO0018
6753ROZS0000
5630MERZ0072
7192ANTA0202
1074ORDA0000
1117LAKA0000
1117LAKA0000
6328BOND0020
5666KAVA0009
3586KANY0034
1162HABZ0000
7400VIZE0028
2100POWE0011
8636LOVA0008
5200RUSZ0020
5200RUSZ0020
2431JANK0000
1118HASZ0073
6449HOSZ0015
1037DONA0181
2131ACSN0072
4832KALL0000
3356BARA0033
5091SZEM0014
2314TARC0015
1331NAGY0035
6300HARC0000
3526KORE0010
4065HORV0030
8124WEIZ0000
2800SLAV0030
8373SZAB0020
5000MOCZ0021
2840FARL0001
2053CSUB0000
4320STEF0018
1193FONO0047
6600H. S0000
4027EROS0031
4400TUSK0053
7623VINK0000
2424BALO0108
1064PANT0000
1115KOPP0028
8151VEGH0039
2000PUZS0000
5630KOHA0048
5600POTH0000
1082SEJI0000
2085CSOT0095
1063GURZ0038
6738PALL0000
1011VINC0006
3247SZIL0009
3247SZIL0009
2030HIND0000
2119HEUS0057
4432IZIN0003
2243LAKK0018
4621DAKU0000
1087NYER0000
8824SASS0016
4086BERE0019
2700DERV0015
1032RINH0008
8222HAVA0010
4400BAKR0009
6914HERC0010
1350ALMA0003
4220MAGO0059
4220MAGO0059
7400BOHM0000
2900POLM0035
4029BRUC0023
2212SZLA0088
7634VAJA0000
2459FAZA0004
3036LASK0000
7629TOKA0001
4600BAN 0057
1032PATA0000
8412PETO0029
7150PAUL0003
3950STOK0007
3896REVE0029
2318BODN0041
1075BIER0005
3524KVAS0005
9083MELK0007
3433BUDI0013
4517BALL0029
7052TAVA0005
2612VEBE0020
1195KAKU0000
1158KERN0070
4171MAKA0016
1144PANY0000
6044HOLL0176
8656ESZL0007
6500ADEL0004
1073RADI0057
6645SZIG0027
2066BURG0000
2060JUSZ0000
3524BODA0013
4700VILM0070
6000AJPL0020
2235GORO0000
4722DRAB0047
5600KERN0009
1215KOSZ0000
3352IVAN0031
2889PAPP0000
2462ROTT0008
3375SZOK0108
6775SZIL0022
2766DOKT0007
1061SZAB0007
1061SZAB0000
5673DOMO0000
7361MAJO0005
1096DUDA0021
2364KOML0013
1015BORS0000
1013KERE0055
2092WEIP0000
4468OLAH0035
4631MIKL0001
1095ANDR0001
1097ZSUZ0021
1107LANC0015
1085NOSZ0007
4551KRUT0008
7133BESZ0007
3283FRIT0013
6722LACK0006
1148GALU0013
8200ESES0000
8409SIPO0003
7173HUBE0034
8600BOTT0000
3533KECS0012
4553FESK0054
4553FESK0054
4553FESK0054
6044BURU0000
9364CSIL0000
1104ACS 0169
4100CSIK0029
6723HERB0001
2030SIKO0001
2315TASI0013
3064FILL0028
3200FRID0043
5000HUBE0066
4783SZAB0066
1113PERE0007
6449KULI0038
4481GOSZ0021
1066BREU0000
8800DALN0074
1053ANDO0014
1089GERE0135
7370BIRO0020
4623TAGA0066
1138SZOL0007
6421MAGY0005
2610BALA0019
1027GYAR0000
1076POCZ0017
6726IJJA0021
1016HANS0002
1158GARZ0084
1044GONC0000
3941GOTZ0005
9317MOSO0016
7754IVIK0007
2040SIKL0003
2800HRAS0006
2931FARS0007
6034ATTI0000
3563SARA0002
2025DUBA0046
7700FICS0002
5126SAND0009
5126SAND0009
6722LEHO0072
2145HARG0000
8043POOR0018
4440ABRI0038
3132DANC0019
1084TENY0008
9028BEDO0000
6440LIPK0001
8932HOSS0004
8932HOSS0004
4751ACS 0049
1055REBE0027
2500SZIJ0000
1086DRAS0000
4975KISS0009
4181BUCZ0000
2096GAAL0000
1036VITO0032
4468VIGV0026
7632BOZO0014
6758SPIR0154
1172MITO0000
2614OBOR0013
7383VARA0012
8630MILO0004
2760PUCZ0013
2831PORC0073
1203FIRK0051
1203FIRK0051
7386BAN 0011
1211JANO0023
4029ZSIG0002
3235KLON0011
9683NEME0000
9494NEHE0049
9494NEHE0049
5420TOKE0010
8624TOKA0023
4251GYUL0034
5000CSIG0005
4558LABB0052
3388ONOF0029
6800FELL0003
6453MLIN0013
3980LIPU0003
8790ADOR0002
2183BARD0072
7213SIPO0085
8200PARO0011
4027GICZ0045
4521GREG0011
1139KOSA0000
6444RABB0010
4225KALM0065
2600POMO0012
8248SASH0032
7100KAJO0029
4027TOMP0031
2100HOLB0000
8100KRAU0000
2085BIHA0027
7636GAAL0000
9325KERI0018
4628HRAB0011
1039RAJK0008
3253PANY0022
2112BOSN0022
1116PAZM0168
1055JENE0032
1172TURI0022
8122BOLL0000
8122BOLL0000
7586SZAB0000
4823RADU0307
2461PAJT0005
1068REVE0086
2896FALU0056
4100KACZ0021
4488FOLD0070
4002NANA0082
5561KORO0024
5630SOMO0036
2170VEVE0078
6200KAST0017
6200KAST0017
2086BIRI0017
4225KATH0053
2500DOGI0073
3400BENY0006
2200GODI0000
9200PERS0018
6451PIUK0072
1111BAUE0023
4030PAPA0000
4552KISS0005
4027MATO0018
1122HALA0054
9144ZENG0016
4031VECS0008
2890JANK0000
1171SZAF0179
7624PORO0031
3529TOPI0031
5903CSOK0000
7726JANO0023
4235KOKL0049
5552CSIG0000
9330AXNI0001
9181HANA0000
1221PORD0000
1171TOMO0018
8126VINK0000
8900SPIL0089
1144KANT0025
1031HAVL0010
3300HRAB0000
9515HADN0020
7086BARA0000
1088BAN 0000
4225BOR 0055
9915SZOM0000
1036KOLL0033
1021HONF0040
1104WART0000
6120RACS0016
2060FECS0038
3300PUPO0004
8481KISS0006
1044PRIN0017
9023ROJK0007
2472BENE0000
2230BAJZ0048
7000VITE0000
8441SZAB0000
7400GOBO0027
9111KOTR0048
2509SZVO0086
4461RADI0034
7827SIMO0013
8200RAVE0000
1038IRMA0022
2310PAKO0009
1222DUDA0070
1171BADA0000
9472FINT0004
9027MATE0006
7621MADA0003
8700GAJE0123
4400ANNA0011
5624SZAL0032
4428DOMO0039
9476TAJM0000
7636STEF0076
1086SALL0017
1241FEJE0226
4274KAPA0055
3335SZAB0030
1213ZURI0018
2476ZSET0133
6723ERKI0013
2310PAVA0007
9144HERO0023
2243LAKL4062
1033ERCS0000
9024H. B0048
5672BECS0000
2740SZER0082
1152ILLE0000
7400ZIBR0001
1029MORE0003
3349GLUC0006
8432HORV0031
1191JASZ0013
1201PRIK0000
2635LOWY0009
2225ZAKA0000
4031ORBU0000
3532KENY0009
1201MUKA0008
1024FATH0000
1103DEME0027
6782BORO0111
9400KOSS0002
2440TORZ0038
2440TORZ0038
3842H  D0042
1078DEME0037
4080MAKO0000
7300KREC0000
1092DOMB0000
4755FEKE0005
1101SLAG0012
2145KANA0039
6753KORN0013
1201VARJ0010
1161ERDI0047
3565ROST0005
1125HURO0023
8360ZOB 0006
4485CSAS0016
8096JANT0000
1195RENN0000
9172SANT0019
7752MESZ0030
1122DIEZ0000
8316BUNN0016
7555MANN0000
2500TEIT0000
3562GUIK0000
