8300MATU0000
2360CSIZ0006
6100BENS0011
8083OROS0008
4700KIRA0000
3200GAL 0012
9011PESA0013
6080CSAB0000
7632MECS0001
4087NYAL0027
5300HORV0000
9400VAMO0017
7400SEBO0017
7813OZDI0018
6080FARA0042
1222PAPP0005
9485MIKL0038
6724KARO0015
1203VACZ0009
3060SMOL0023
6723GAL 0002
4034LACZ0003
3060SZAB0000
8000FAZE0031
2113UGAR0101
1211ARAD0011
2065LACZ0054
1083DUDA0010
5700BAGD0009
8708BODI0000
4028KOVA0105
5000PORA0000
1161ER  0000
7400TESI0103
1173TOTH0156
4821VEKO0010
7013KOVA0091
2800MISK0046
4400NAGY0004
1121GUBI0100
7900GUCZ0049
8248KRAM0230
2315NORB0002
6724FARK0122
8790MOZS0000
4030LAJT0014
4804MODO0101
2360GUBI0002
4031HAVA0000
2600RACZ0000
8431KARP0024
2800JUHA0902
2318BODN0041
8200STEI0027
5743HOMO0002
5462NYES0000
6430ZEMA0022
7130KOVA0045
7461MOLN0006
6444RABB0010
8100KONT0039
9029SZAB0007
1133EGET0113
8420VALL0001
5130TAJT0007
8430BAKO0020
6075TOTH0014
1203FIRK0051
5600VICZ0003
6729REVE0026
1215LUDA0012
3534HEDE0037
3300VIG 0007
6723PETE0015
7130GAAL0023
3263GYAR0025
8741VINC0098
5500CZEG0032
1215VARG0000
2800IZSA0020
4287KELE0019
8360MILE0001
8728KODE0044
5000OLAH0004
6600VACZ0032
8933KISS0013
8100M  S0037
8800VARG0012
3910ADAM0000
7500KOOS0004
2117GYET0023
2711LEVA0033
1174LUPK0029
1214ZAMB0014
3200NAGY0006
1131TOTH0013
3572NAGY0018
5300TASS0131
8640BALA0039
5000MOCZ0021
1173HORV0027
2800SZAB0000
4031RESZ0011
1201SERE0017
9437KARA0016
2800KONY0099
3011ZEKE0000
5720TORO0009
2900SZAB0001
1085PUSK0008
1039BEKI0001
2532LABA0034
6100CZAK0020
1033BAZA0018
2853NAGY0010
3555FLEK0003
1161CSOM0019
1158KUNO0106
4600KAZS0001
3034KOVA0056
7200GYUR0031
8000KOLO0005
2120FEKE0004
1196KISS0169
1104VERT0007
8000ALBR0064
2000FOLD0008
9900PASS0009
3135BORO0045
1165ABLE0038
3533OLAH0035
4177HODO0033
7100OLGY0006
3527KANT0040
2747OCSA0005
6724DUNA0009
7636CSOR0053
7960DERV0008
5241FABI0019
1026SZAB0016
4133BAKO0009
2049BOHN0056
5600MARI0007
3262HADO0008
2030SAJB0121
2534MOLN0183
7092TAKA0062
1031CSOR0009
9700SOMO0018
1173BABA0021
9026MART0161
5349RACZ0010
6630SZAK0018
2230SZAB0079
4502FOLD0026
6782SORO0013
8200CSIS0006
1125SIPO0033
1064TAKA0057
8000LAJK0041
2400HEGE0043
6066PAL 0020
8900SIPO0000
6440CSIK0022
4544GONC0010
1118BONC0001
9400MESZ0003
2723LEVA0010
7800SZEM0015
3962GECS0004
2800JAGE0907
1162SZAB0126
5836ZAMB0006
8981BIRO0000
1062MESZ0012
5300GOBL0123
6500JEGE0005
4031VEGV0081
1138SZEN0017
5051CSOM0035
9011JOZS0444
2737KARS0026
1039KASZ0037
8700BOLD0005
8440BIRT0000
5062KOCZ0004
7100SVRA0002
3527CSOM0006
8771SZOL0038
1224KOMA0017
5900SIPO0009
9364WAGN0001
2319BALI0034
2030TOTH0065
4031IVAN0010
7130BIRO0075
9700SOOS0015
3100BEJC0018
8500KOVA0021
3530SZEL0031
9211NAGY0002
8000MOHL0011
7668TOTH0231
9174SZAB0055
6800HORV0007
2921POKO0012
6320SUBA0010
7632VELI0005
3721BUDA0018
1072VICZ0006
3300NAGY0012
4400LUKO0013
7834PAPE0021
8181VITA0021
4400FEDO0097
2315EGRE0043
3231NAGY0074
3185LASZ0040
8056KOZA0022
2840KELT0007
1221FULO0025
7634VARG0015
3128BAKO0136
1151PETR0005
1201KASK0184
1095KOSZ0004
7632SIPO0008
1115MOLN0024
8932HOSS0004
2730JOZS0078
3200KOVA0025
3060TORD0016
8136STRO0007
9025ERDE0003
4355IGNA0020
9317MOSO0016
6772ARAN0011
2534PAPP0010
8074SZEB0057
7400ARAN0067
9178BOKA0001
5100KUDE0015
6800NYAR0096
5400LADA0057
2800NAGY0014
6000BODO0002
9700WALL0012
7130CSAP0094
2536TOTH0001
2800VARG0203
9400KOVA0003
6921BEKE0018
7000MIKO0001
1075RUMS0003
8925KISS0003
3530SOS 0019
1076PAKO0006
3900SZ  0060
3535HAZA0028
4432IZSA0036
5100BUDA0002
9730MILO0009
4026SANT0039
2030ALMA0026
8000PUPP0058
8640HORV0012
1146NADA0150
4251NAGY0038
6771AKIM0010
9172KORO0040
2800DOMO0014
2800TAKA0026
6723KISS0005
2364FEJS0036
3100PETR0068
7632BORO0088
8621GERE0002
1133LUDA0002
9025TOTH0002
4025GAJD0016
7834BENK0010
2400BOGY0016
6723KRIS0047
1108FURS0018
8105ANGY0032
3876URBA0025
3926SIMO0003
2764CSAS0005
2151SZUR0003
2051EMBE0046
5940DOMA0004
3529CZAR0011
1138BUS 0012
7742SZIL0024
2131LASZ0014
3700PALL0010
6800HEGE0006
2013MONO0004
4600ROZI0020
3060NAGY0014
1171RACZ0034
6646BOZO0037
7256KURJ0000
2750MANK0009
8800FONA0006
6525MUSZ0002
3653BERE0019
8400NEME0001
3282OZSE0032
4244BEZZ0010
3524TOTH0054
9400CZIF0022
2800GRUN0003
2120VARG0002
2100GARC0037
4495KRAJ0015
5340SOMO0001
2750SZEN0004
8184ODOR0025
3070VARG0003
5200TOVI0005
6640FORG0012
3780MALI0017
3417ADAM0068
4400KOSA0024
2214SZOK0148
6723HORV0005
8700PINT0003
1031SZEN0048
6400MORV0020
4263KERE0015
9444CSIS0029
1116CSIB0009
2510NAGY0019
1144RACZ0021
1174UHRI0035
1031KUNS0029
8227ILLE0000
5000KOVA0000
6060GORO0003
8000FEKE0082
6630NAGY0041
2100NAGY0005
3526ZSIG0013
1144MAGY0035
2687BOGD0010
8500VAGE0002
3434CHLE0009
1214MESZ0116
3524UVEG0005
2451GABO0029
1044BORB0001
4553FRIN0015
3341GERG0004
2823SCHW0003
1138OSVA0009
8988DENE0080
1031SZED0044
2903FULO0007
8500SILI0015
1076REME0005
2310JONA0007
2040NAGY0008
2740TORO0007
1157FAZE0013
7633PAP 0001
7822MATY0032
1238CSAS0126
6090HASP0025
3200BERK0062
5700POMU0006
3518SZAN0117
1134MIKL0009
7100ROZS0008
3232BERK0005
1157NAGY0004
8181KALD0026
5100MOLN0003
2215GAZS0017
8623SCHE0018
7400MIHA0084
8300TOTH0007
1145GEIE0009
4400KOVA0066
1042HAVA0031
4211DAVI0014
1048ROBO0013
5300BUNN0009
1204FERE0190
1104GOND0007
2370PELI0002
6753SZAN0027
7800HORV0010
6000HERE0020
3100DEAK0008
1144NAGY0038
3529VARG0008
8000KACZ0002
7700FRIT0000
5400BAN 0000
8181REDL0021
1239SZAL0000
2740MISK0001
5500JUHO0032
9073POLG0001
2400MAGY0004
8944PEST0003
2400LASZ0002
3529VARA0002
2623FREN0026
6723RATI0039
6728JANK0005
7149ARNO0146
2151TERE0009
8800FARK0002
2111FORG0106
6760HEGE0013
5000TOTH0020
2800HEND0019
4029FEHE0070
8230FROH0019
2800KOCS0013
2533MURA0092
8000GOTH0124
2220SOMO0001
5600KERI0009
2060TERJ0017
1102MARC0007
8697LENG0017
7632JEVI0051
9700NAGY0009
2120REIC0001
8500PETO0006
3300BUSA0006
2335FOLD0024
6726BODE0056
2921SIMO0025
7632TAKA0035
6723TOTH0001
8000BRAU0016
7000TUZO0025
5668MAJO0095
5600VALY0176
6035PAPP0016
4561BARA0001
1104ZIPS0023
6723KORM0012
4034TOSZ0013
6723KORM0012
2532REVE0089
1048HUSZ0004
1038PAPP0008
3524TRAJ0014
6440GYEN0001
5600SZAB0002
2700CSUT0026
4032REFF0020
9181WEID0006
8000BORB0063
2400ZARA0001
1213DOMO0006
4625SZAB0017
7627RIKK0047
3271HORN0005
3526HALA0004
6724BAKO0097
4245TOTH0082
6900KOCZ0002
5126FOLY0004
8000BUKI0001
2234PINT0014
8741VINC0098
2143JAGE0005
2030KERI0003
5000BATA0005
6764SZEM0012
1117PAVL0038
1131HORV0039
4700KOVA0003
4225KUJB0019
5820SEBO0003
1191ERDO0025
7632BANC0001
1115HAZY0024
3441BAJZ0002
3527SZAB0027
1156PATA0022
6237AREN0022
7843TORO0014
2900KUGL0014
2509UJVA0007
7627KERE0018
2836TURA0001
1106ILYE0004
3600DEME0043
3580TAKA0009
6640TIRI0029
4181FEKE0022
3441FARK0002
5661VARG0029
8651OVAD0058
8066NAGY0011
3860KISS0003
8743SZAB0063
3261BODI0102
5122STUC0013
2836FUR 0023
1211BAKO0097
2900BOGD0000
8200TURZ0018
5540ZAMB0045
2943LASZ0000
2518STUR0085
1148SARK0028
2030PEVA0004
9071BUTH0019
8800KACS0001
6000BARA0062
8200REIN0008
1086SZAB0012
4024TIBA0002
5540GAZS0003
3700CZAK0003
6726ABRA0012
2800KARK0003
2230BREN0006
5400SZAB0010
8248MOLN0041
3532SZEP0085
1134MIKL0062
7632MAGL0004
4450FAZE0001
2800ZSAD0007
7200ZSIH0094
2400ISTE0005
2500HORV0015
3529LACZ0024
2400ISTE0005
3532DELC0067
2628HOVA0025
4181BUGA0025
3535MUNN0013
3973TOLN0055
8200IHAS0057
2760KOCS0126
1011CSAB0020
7300PETH0012
7900SALA0003
8447EGER0005
8200TAKA0077
7130SZAK0059
9028SIMO0091
2640BODN0038
5435KANT0006
2454SZUC0098
5650BALO0026
4320OSI 0004
3400MOLN0065
8171MOKA0003
8141ODOR0025
1221KOMJ0097
2490POLG0010
4700SZAB0023
7300BREI0017
7200PAST0018
5000OZ  0007
3508DEVA0053
2000LEKE0009
2660JUHA0098
1113PETE0008
5520CSON0004
9085SZAL0032
8400GORO0010
8000HARK0003
2855JENE0038
1095ANDR0001
1201LOWE0187
5903HEGE0046
8258HEGE0004
8800MOLN0007
3527KOVA0025
2840TOTH0049
8308NAGY0016
7632HERI0004
2510SZIK0029
5000KAKO0006
8000MIHO0030
2767BORS0006
4032TOTH0019
7629MARI0008
8800MAGO0006
6343TOTH0018
3608URBA0005
8500IVAN0010
1139SZEP0064
7441GELE0005
8000KOVA0000
1055SZAL0012
4080SZEN0029
4200VASA0008
9751KOMA0025
8000SIMO0068
6200LEHO0053
9146HORV0041
4031DANK0001
2681KOSK0005
6621KISS0002
5310BORH0008
6351SZIV0014
3350AUX 0023
5900TAKA0005
8360JOOS0004
7775RODE0070
2660MOLN0023
1152REIC0156
7100KOVA0000
4034PETR0022
5430PAPP0123
3073SZOK0001
3434TOKA0029
9495BAUM0001
3300KUTA0146
1134BUDA0102
5720LEEL0009
4087OLAH0000
5600GEME0035
6200ZAPL0015
2800CSAP0009
9721PINT0031
8400HART0035
8000BERB0016
8060PATO0010
7700SZTE0016
7914BAKO0088
1027BALL0014
1027KRIS0056
9200MESZ0011
1107LASZ0017
7131AGOC0013
8999BECS0066
5667SZEK0014
1056PINT0004
2800RACZ0028
2096GRAS0007
2400HORV0007
8200BOCS0016
8184JUHA0013
3907HORV0043
2215VARG0021
5300KORO0019
3529FIGE0029
4034HLAC0002
6726GUBI0015
4032KULC0017
3922SZAT0033
9700ALTM0011
6722SZAB0036
1013KERE0055
2045KOCS0070
7766TABI0077
8000TOTH0000
6000FARK0013
4024HARS0002
4440HUSE0006
4320BAGL0013
2440SARO0022
5071NAGY0003
8372TAKA0006
3300BALA0000
2120ADAM0085
7940MAGY0033
2750SZUC0000
9400WIDE0001
6726HALA0041
5600GYOR0052
5430NAGY0008
6933PIPI0069
8157HUTV0032
1191SZAB0020
6723DEAK0007
5100TUZA0014
5435SZEP0046
8420KERT0009
3580KALA0019
4495KRAJ0249
4032ROZS0000
2252ERDE0019
8412KOPA0005
6723KUZM0003
4034HLAC0002
1211URBA0083
1101KOLL0005
8716NYAK0003
2120PETR0004
8200NAGY0007
2855MACZ0021
2300KASZ0052
4233FEHE0016
6764NAGY0288
3700KARA0032
2347KRAN0019
7632SZAB0002
1021DEMK0055
8420REPA0016
8692HAM 0027
2100JOVE0015
6640LAJO0004
3300TAMA0134
6771KOVA0161
2120HORV0001
8900TOTH0019
5100LEVA0032
6440LIPK0001
6762TOTH0009
8192ISPA0010
1201SERE0024
4225SZAB0144
1086MAJL0004
2510LACZ0015
2440SIPO0003
2030LIPT0126
8660FROM0009
8154KELE0004
1139PECS0032
3529TEGL0061
8230KUTI0000
8105GYOR0092
1033LAKA0003
7636GASP0015
8660FROM0009
2315BODI0001
4030KUZM0004
8400FERC0015
6400VERC0020
1048KRAL0008
8400FERC0015
8220GURS0022
8800KAMA0009
4211HAMZ0016
1213BARA0005
7500SZOK0011
2646FECS0020
3000KASA0006
8782TURC0011
2400ZARA0001
2040KRIS0003
5085BALA0030
3324BAJZ0031
3532VIKT0017
8391PROT0019
6422PASK0041
4320PETI0009
9900NEME0012
9700TALA0011
3141TORO0015
9028MATE0022
8500NEME0002
3461SUHA0058
1041BREI0019
5668VIGH0011
1141PELY0030
6782SERE0150
8500VARG0001
3518SOMO0142
1152CSAP0000
1192DANK0000
4025DEAK0009
6100OSZT0021
2094REIN0004
5420TOTH0005
3741LOCS0082
4032SZIK0081
4800BUKO0000
7630BEKE0060
6455VICS0037
9023LANT0057
3621BODI0155
3535BACS0038
1238HARK0021
3711HEGE0053
8112DROP0014
6087TOTH0014
3508MARC0002
1087BORB0002
7742CZEN0032
1102PAKS0002
2371LAJA0038
1139VARG0005
2060GYOR0013
8136HADI0002
3432GAAL0011
9700HARA0023
4546NAGY0041
2316MARK0007
3933ZLOC0001
5600KISS0012
2081BALO0000
1027FEKE0006
1173BERC0064
2120KIS-0003
1171NAGY0039
2840PALM0022
2654TURI0087
2713LEIC0004
1117KOVA0003
3162GODO0011
4564CSOB0047
8230SCHE0017
5100JARO0023
2483KEKE0002
1136NYIR0035
8122KISS0017
4150KLEN0017
2194SZAB0026
2209LEGE0018
4220MEZO0032
5000VARG0035
9026NEME0112
5340SZAB0013
3855FIGE0062
5052BELA0001
6726KATO0006
6086BAJN0012
4700DANA0010
1161TIMA0020
6800SZIR0003
4110MARK0020
4181VIRA0023
1114HANS0010
5623DRIM0033
8565REDL0022
5700BACS0026
6724SZLO0197
1161KUN 0006
6035NEME0001
5430NAGY0010
2030REIT0004
6723SZLO0083
2461BALA0034
4562GEBE0004
4440NAGY0000
2500BADI0024
1181SZLU0060
3024BALO0014
2175DIOS0067
1161GENG0011
2483FEKE0012
8000SZEM0096
7632ODOR0014
5420BIRO0005
2407ZAKA0003
2316VARG0032
5600SZUC0006
3200NAGY0032
4440GAZD0012
3397GELL0034
1171VELE0056
5502BELA0207
1134JUNG0031
8800ORSO0068
6725KISH0037
9012NAGY0015
6912SCHU0011
4225MIHA0037
1112KOCZ0099
4220KONY0003
6600OLAH0053
1046SINK0025
6724BOKA0066
3743KATO0028
4200SZEM0009
2800KUGL0712
2230HORV0013
8800HORV0014
3895KISS0022
9700PALA0004
2840VALT0024
2440VARG0026
9024H. B0048
6726KAKU0013
1165ARAN0100
3359KLEM0012
6800HAJD0117
2800MAKR0036
9495BAUM0001
6726DOMO0018
3300BUDA0000
6900KERE0091
1104TURA0007
3136MATE0040
3796ESZL0004
8080KLEB0006
9730POLT0050
2081FRUN0017
9011KIS-0029
7632VAS 0001
7632CSUR0013
6792NYAR0003
1123BARC0005
9200REDL0011
4032BIHA0025
9400VARG0001
9012STOL0065
2500ANTA0004
3534NAGY0065
1106FULO0000
2618MIKL0068
6724SODA0017
5530KERE0021
4200VIGH0079
4566COMB0049
3873BERE0026
1024SORB0061
4562FERE0003
2730GONC0019
8161ROZS0001
2400MART0026
8698MOZE0011
3700MART0077
2632CSID0000
1115GACS0019
3534FARK0041
3534FARK0041
3534FARK0041
4150GULY0010
2623MART0004
4232LAKA0096
3534LEKA0002
6400AMBR0008
2100FUST0023
6098LANG0023
2800VOJN0203
3532BANC0054
5000PETE0022
1202HEJJ0000
3557BORO0027
4803SUTO0001
1171VELE0056
2440FAZE0006
3300KOVA0001
6114SIMS0014
7632TAKA0035
1155CSOT0106
2074SAFR0016
7669VICZ0019
1224ULRI0000
3580TOTH0003
8060GESZ0021
1137KOVA0008
1134MORV0031
7300VADA0010
2800CSER0609
5340SIPO0121
9500NAGY0020
4755KAJU0022
1224KOMA0017
2030ROZG0025
9970KLUJ0005
9024BUCS0017
2344PAPP0018
6098SINK0001
8154PAL 0020
2051HABE0004
4400PALL0071
7212RABN0022
4032SZAB0015
7400TAMA0002
9024RENA0017
3459HENZ0041
1037CSUP0016
1025MURA0090
8200HERC0077
4031KISS0018
1162SZEM0039
6066VARG0020
1161MAKA0000
2030BALO0004
6723CSAS0008
3574PAPP0017
6000VARG0004
1091BORU0111
2521SZAX0011
9241DOBO0000
5534GALI0020
1028MOLN0007
3300BAGL0064
6726KISS0013
1157SZAB0025
2120KOPA0043
1027KOVA0008
3534ZSIR0000
1132TASI0016
1107SZIL0008
9774TAKA0009
8622KOVA0015
2800LORI0027
5000RADO0001
1173KALO0016
4090BICS0012
8790KOVA0133
1214PINT0034
2454GONC0016
3600GALA0037
1042GAL 0012
9400TREU0037
3070SZIK0002
8900GERE0005
8484NAGY0072
3300BARD0069
9024BOGN0007
1144NAGY0007
9735TOMP0008
2660BALA0002
1131GYOR0000
2541NEME0009
7400PAPP0029
4274SZOL0032
7030ROTH0001
5900NASZ0005
6723STEF0004
9012UJHA0013
9700ANTA0013
7635CZIR0004
1173NAGY0077
8072NEME0042
2366MOLN0044
5540MRSA0054
3904NEME0007
2687BOGD0010
7100ZERE0003
8151KANA0040
1016GROF0004
6300NAGY0050
3300KRIS0014
7634MIKL0003
4524PONG0003
6600PAPP0001
1142KOVA0035
6726KOVA0035
7636HAJB0000
1135BALL0013
3263PAUL0035
2347PASZ0198
6726KOVA0035
8052CSOP0062
2363PETO0022
4400KOMA0037
